th,diffh1,xdiffh1,tdiffh1,diffh2,xdiffh2,tdiffh2,diffh3,xdiffh3,tdiffh3,diffh4,xdiffh4,tdiffh4,diffh5,xdiffh5,tdiffh5,ta,diffa1,xdiffa1,tdiffa1,diffa2,xdiffa2,tdiffa2,diffa3,xdiffa3,tdiffa3,diffa4,xdiffa4,tdiffa4,diffa5,xdiffa5,tdiffa5,hs,as
14,-1,0.6000000000000005,5,1,-3.299999999999999,-5,-2,-5.599999999999999,-8,1,2.3000000000000007,-11,2,-1.0999999999999996,3,7,0,5.999999999999999,6,2,-2.5,11,-1,1.9999999999999991,-4,-3,-3.5,-6,0,-4.499999999999999,-5,1,4
3,-1,0.2999999999999998,1,1,3.8999999999999995,1,1,-1.9999999999999991,4,3,0.8999999999999995,13,2,-2.1000000000000005,6,10,-1,0.5000000000000009,-8,-1,3.299999999999999,5,0,-2.9999999999999996,9,-2,1.0,4,1,2.5,-5,3,2
5,2,5.499999999999999,10,0,1.6,5,-1,-1.0999999999999996,11,-1,1.8000000000000007,5,0,3.499999999999999,2,6,-1,5.0,9,-1,-3.8999999999999995,-1,-2,-1.7999999999999998,-3,-1,-2.3000000000000007,11,0,2.799999999999999,15,0,0
16,0,-0.40000000000000036,-7,4,1.5000000000000009,-1,-1,2.4000000000000004,-4,1,6.2,-8,-1,5.8999999999999995,1,15,1,-1.4000000000000004,-14,1,0.7999999999999998,-4,1,1.0999999999999996,-11,-3,-0.8999999999999995,-13,-2,1.0999999999999996,-3,1,0
8,1,2.7,1,-4,-4.8999999999999995,-8,-2,4.6000000000000005,6,-1,-6.2,8,0,-3.499999999999999,-2,17,-2,-5.499999999999999,-10,-4,-1.5000000000000009,1,-3,-4.300000000000001,-13,-1,-0.0,3,-2,-1.1000000000000005,-11,3,1
4,0,-4.899999999999999,10,2,-3.9,-3,2,-2.0,5,0,8.881784197001252e-16,-2,0,0.7999999999999998,0,5,0,3.9000000000000004,11,2,-2.299999999999999,9,0,-2.0,9,0,-0.5999999999999996,8,2,1.1,0,0,0
9,-1,0.8999999999999999,-2,0,2.3000000000000007,-4,0,-2.8999999999999995,-2,2,-1.9999999999999991,-1,0,-3.0,0,1,4,7.699999999999998,-3,0,4.8999999999999995,16,2,3.1999999999999997,11,0,1.0,11,1,5.199999999999999,0,0,2
15,0,-3.9000000000000004,-11,0,2.8,1,-2,-2.5,-6,0,1.6000000000000005,-6,-1,1.5,0,2,1,0.5999999999999996,4,-3,-4.9,12,0,5.399999999999999,8,2,5.100000000000001,5,2,-1.8000000000000007,0,0,0
7,-4,-7.699999999999998,3,2,1.799999999999999,-3,0,2.8999999999999995,2,3,-0.20000000000000018,5,0,-0.7999999999999998,0,6,1,3.5999999999999988,10,0,-2.3000000000000007,4,3,5.100000000000001,2,0,-1.6000000000000005,6,0,4.2,0,1,2
13,3,-0.5,-3,0,-2.3,-6,-3,-5.100000000000001,-2,0,-1.0,-11,-1,2.0000000000000004,0,8,0,4.499999999999999,8,-2,3.9,3,2,2.5,6,1,4.7,1,-2,1.8000000000000007,0,2,1
17,0,-4.499999999999999,-8,-2,2.299999999999999,-9,-2,-3.1999999999999997,-11,-2,1.9999999999999991,1,0,-4.2,0,3,1,-0.8999999999999999,2,-2,-1.799999999999999,3,2,1.8000000000000003,10,0,-8.881784197001252e-16,2,1,-2.0000000000000004,0,1,0
12,-1,1.7000000000000002,4,3,4.9,-12,0,2.0,-9,0,3.400000000000001,-10,-1,-5.199999999999999,0,16,-3,0.5,3,-2,-1.7999999999999998,1,0,-5.399999999999999,-8,0,0.5999999999999996,-8,0,-3.2,0,2,1
11,-1,-0.5999999999999996,-4,2,1.7999999999999998,-1,1,1.5,-12,-1,-4.7,-1,-2,-1.1,0,14,1,-1.7000000000000002,-4,0,-2.8,-1,-2,2.0,-5,-2,-5.100000000000001,-5,0,3.2,0,1,0
18,-1,-3.5999999999999988,-10,0,-4.8999999999999995,-16,-2,-1.8000000000000003,-10,-3,0.20000000000000018,-5,0,3.0,0,10,0,4.899999999999999,-10,0,2.3,6,-1,-1.5,12,0,-3.400000000000001,10,1,-1.5,0,1,2
14,-1,2.1999999999999997,-3,1,-1.7000000000000002,-4,0,-2.8,-1,-2,2.0,-5,-2,-5.100000000000001,-5,15,1,2.7000000000000006,-14,0,-4.499999999999999,-8,-2,2.299999999999999,-9,-2,-3.1999999999999997,-11,-2,1.9999999999999991,1,3,2
1,2,6.800000000000001,8,4,7.699999999999998,-3,0,4.8999999999999995,16,2,3.1999999999999997,11,0,1.0,11,6,-1,-2.7000000000000006,14,1,-0.8999999999999999,2,-2,-1.799999999999999,3,2,1.8000000000000003,10,0,-8.881784197001252e-16,2,4,0
12,-1,2.6999999999999993,5,0,4.499999999999999,8,-2,3.9,3,2,2.5,6,1,4.7,1,18,-1,3.5,-8,-1,-3.5999999999999988,-10,0,-4.8999999999999995,-16,-2,-1.8000000000000003,-10,-3,0.20000000000000018,-5,0,1
7,1,-3.5,8,0,4.899999999999999,-10,0,2.3,6,-1,-1.5,12,0,-3.400000000000001,10,13,-2,-6.800000000000001,-8,-1,0.8999999999999999,-2,0,2.3000000000000007,-4,0,-2.8999999999999995,-2,2,-1.9999999999999991,-1,3,2
5,0,0.2999999999999998,-1,0,3.9000000000000004,11,2,-2.299999999999999,9,0,-2.0,9,0,-0.5999999999999996,8,10,1,-2.6999999999999993,-5,3,-0.5,-3,0,-2.3,-6,-3,-5.100000000000001,-2,0,-1.0,-11,2,1
3,0,2.5,13,1,0.5999999999999996,4,-3,-4.9,12,0,5.399999999999999,8,2,5.100000000000001,5,11,-1,6.499999999999998,-1,-4,-7.699999999999998,3,2,1.799999999999999,-3,0,2.8999999999999995,2,3,-0.20000000000000018,5,2,2
17,-1,-4.4,-4,-3,0.5,3,-2,-1.7999999999999998,1,0,-5.399999999999999,-8,0,0.5999999999999996,-8,16,0,-2.5,-13,0,-3.9000000000000004,-11,0,2.8,1,-2,-2.5,-6,0,1.6000000000000005,-6,1,1
2,1,-6.499999999999998,1,1,3.5999999999999988,10,0,-2.3000000000000007,4,3,5.100000000000001,2,0,-1.6000000000000005,6,4,0,-0.2999999999999998,1,0,-4.899999999999999,10,2,-3.9,-3,2,-2.0,5,0,8.881784197001252e-16,-2,1,1
9,1,4.4,4,-1,1.7000000000000002,4,3,4.9,-12,0,2.0,-9,0,3.400000000000001,-10,8,1,-2.1999999999999997,3,-1,-0.5999999999999996,-4,2,1.7999999999999998,-1,1,1.5,-12,-1,-4.7,-1,1,0
1,4,8.2,5,2,6.800000000000001,8,4,7.699999999999998,-3,0,4.8999999999999995,16,2,3.1999999999999997,11,18,0,4.8999999999999995,-1,-1,-4.4,-4,-3,0.5,3,-2,-1.7999999999999998,1,0,-5.399999999999999,-8,6,0
14,-1,-2.9000000000000004,-6,-2,-6.800000000000001,-8,-1,0.8999999999999999,-2,0,2.3000000000000007,-4,0,-2.8999999999999995,-2,13,-1,2.0,6,-1,2.6999999999999993,5,0,4.499999999999999,8,-2,3.9,3,2,2.5,6,2,1
15,0,-4.8999999999999995,1,0,-2.5,-13,0,-3.9000000000000004,-11,0,2.8,1,-2,-2.5,-6,7,1,3.4000000000000004,-1,1,4.4,4,-1,1.7000000000000002,4,3,4.9,-12,0,2.0,-9,1,2
8,-4,-8.2,-5,-1,-2.7000000000000006,14,1,-0.8999999999999999,2,-2,-1.799999999999999,3,2,1.8000000000000003,10,3,0,4.1,2,1,-6.499999999999998,1,1,3.5999999999999988,10,0,-2.3000000000000007,4,3,5.100000000000001,2,0,3
6,0,-4.1,-2,0,-0.2999999999999998,1,0,-4.899999999999999,10,2,-3.9,-3,2,-2.0,5,10,-1,-3.4000000000000004,1,1,-2.1999999999999997,3,-1,-0.5999999999999996,-4,2,1.7999999999999998,-1,1,1.5,-12,2,1
11,-1,-3.5,-5,1,-2.6999999999999993,-5,3,-0.5,-3,0,-2.3,-6,-3,-5.100000000000001,-2,12,1,1.5,1,-1,2.1999999999999997,-3,1,-1.7000000000000002,-4,0,-2.8,-1,-2,2.0,-5,2,0
16,-1,-1.5,-1,1,2.7000000000000006,-14,0,-4.499999999999999,-8,-2,2.299999999999999,-9,-2,-3.1999999999999997,-11,4,0,6.199999999999998,8,0,2.5,13,1,0.5999999999999996,4,-3,-4.9,12,0,5.399999999999999,8,3,3
17,1,-2.0,-6,-1,3.5,-8,-1,-3.5999999999999988,-10,0,-4.8999999999999995,-16,-2,-1.8000000000000003,-10,2,1,3.5,5,0,0.2999999999999998,-1,0,3.9000000000000004,11,2,-2.299999999999999,9,0,-2.0,9,1,1
9,0,-6.199999999999998,-8,-1,6.499999999999998,-1,-4,-7.699999999999998,3,2,1.799999999999999,-3,0,2.8999999999999995,2,5,1,2.9000000000000004,6,1,-3.5,8,0,4.899999999999999,-10,0,2.3,6,-1,-1.5,12,3,1
18,-6,-8.6,-17,0,4.8999999999999995,-1,-1,-4.4,-4,-3,0.5,3,-2,-1.7999999999999998,1,11,1,-3.4000000000000004,-1,-1,-2.9000000000000004,-6,-2,-6.800000000000001,-8,-1,0.8999999999999999,-2,0,2.3000000000000007,-4,0,1
12,-1,1.9999999999999991,-4,-1,-3.4000000000000004,1,1,-2.1999999999999997,3,-1,-0.5999999999999996,-4,2,1.7999999999999998,-1,17,-1,0.7000000000000002,-8,0,-4.8999999999999995,1,0,-2.5,-13,0,-3.9000000000000004,-11,0,2.8,1,2,0
14,-1,3.4000000000000004,1,-1,2.0,6,-1,2.6999999999999993,5,0,4.499999999999999,8,-2,3.9,3,10,-3,1.6999999999999997,-5,-4,-8.2,-5,-1,-2.7000000000000006,14,1,-0.8999999999999999,2,-2,-1.799999999999999,3,0,1
8,-2,-0.8999999999999995,4,1,2.9000000000000004,6,1,-3.5,8,0,4.899999999999999,-10,0,2.3,6,15,0,-1.0999999999999996,-12,-1,-1.5,-1,1,2.7000000000000006,-14,0,-4.499999999999999,-8,-2,2.299999999999999,-9,4,5
13,-2,3.4000000000000004,-1,1,1.5,1,-1,2.1999999999999997,-3,1,-1.7000000000000002,-4,0,-2.8,-1,16,0,3.1,-15,1,-2.0,-6,-1,3.5,-8,-1,-3.5999999999999988,-10,0,-4.8999999999999995,-16,3,0
4,0,-3.1,15,1,3.5,5,0,0.2999999999999998,-1,0,3.9000000000000004,11,2,-2.299999999999999,9,7,2,0.8999999999999995,-4,0,-6.199999999999998,-8,-1,6.499999999999998,-1,-4,-7.699999999999998,3,2,1.799999999999999,-3,1,0
6,0,1.0999999999999996,12,0,6.199999999999998,8,0,2.5,13,1,0.5999999999999996,4,-3,-4.9,12,9,2,-3.4000000000000004,1,-1,-3.5,-5,1,-2.6999999999999993,-5,3,-0.5,-3,0,-2.3,-6,1,0
2,3,-1.6999999999999997,5,0,4.1,2,1,-6.499999999999998,1,1,3.5999999999999988,10,0,-2.3000000000000007,4,1,6,8.6,17,4,8.2,5,2,6.800000000000001,8,4,7.699999999999998,-3,0,4.8999999999999995,16,0,0
5,1,-0.7000000000000002,8,1,3.4000000000000004,-1,1,4.4,4,-1,1.7000000000000002,4,3,4.9,-12,3,1,-1.9999999999999991,4,0,-4.1,-2,0,-0.2999999999999998,1,0,-4.899999999999999,10,2,-3.9,-3,3,0
12,-1,-7.300000000000001,-3,2,-3.4000000000000004,1,-1,-3.5,-5,1,-2.6999999999999993,-5,3,-0.5,-3,9,2,0.40000000000000036,5,-1,1.9999999999999991,-4,-1,-3.4000000000000004,1,1,-2.1999999999999997,3,-1,-0.5999999999999996,-4,1,0
1,0,3.5999999999999996,1,6,8.6,17,4,8.2,5,2,6.800000000000001,8,4,7.699999999999998,-3,15,-1,6.200000000000001,-4,-1,3.4000000000000004,1,-1,2.0,6,-1,2.6999999999999993,5,0,4.499999999999999,8,2,1
16,-3,-2.8,-3,0,3.1,-15,1,-2.0,-6,-1,3.5,-8,-1,-3.5999999999999988,-10,5,1,7.300000000000001,3,0,1.0999999999999996,12,0,6.199999999999998,8,0,2.5,13,1,0.5999999999999996,4,1,0
7,1,-6.200000000000001,4,-3,1.6999999999999997,-5,-4,-8.2,-5,-1,-2.7000000000000006,14,1,-0.8999999999999999,2,11,-1,-0.6999999999999993,7,-2,-0.8999999999999995,4,1,2.9000000000000004,6,1,-3.5,8,0,4.899999999999999,-10,1,0
6,-3,-6.1,2,1,-1.9999999999999991,4,0,-4.1,-2,0,-0.2999999999999998,1,0,-4.899999999999999,10,18,-1,2.3000000000000007,-7,-6,-8.6,-17,0,4.8999999999999995,-1,-1,-4.4,-4,-3,0.5,3,1,2
14,1,0.6999999999999993,-7,0,-1.0999999999999996,-12,-1,-1.5,-1,1,2.7000000000000006,-14,0,-4.499999999999999,-8,3,3,6.1,-2,1,-0.7000000000000002,8,1,3.4000000000000004,-1,1,4.4,4,-1,1.7000000000000002,4,0,4
10,1,-2.3000000000000007,7,1,-3.4000000000000004,-1,-1,-2.9000000000000004,-6,-2,-6.800000000000001,-8,-1,0.8999999999999999,-2,17,-2,-0.40000000000000036,-5,-1,0.7000000000000002,-8,0,-4.8999999999999995,1,0,-2.5,-13,0,-3.9000000000000004,-11,0,1
2,0,-3.5999999999999996,-1,3,-1.6999999999999997,5,0,4.1,2,1,-6.499999999999998,1,1,3.5999999999999988,10,4,1,3.3999999999999995,3,0,-3.1,15,1,3.5,5,0,0.2999999999999998,-1,0,3.9000000000000004,11,3,1
8,-1,-3.3999999999999995,-3,2,0.8999999999999995,-4,0,-6.199999999999998,-8,-1,6.499999999999998,-1,-4,-7.699999999999998,3,13,3,2.8,3,-2,3.4000000000000004,-1,1,1.5,1,-1,2.1999999999999997,-3,1,-1.7000000000000002,-4,3,1
13,-2,-3.7,-5,3,2.8,3,-2,3.4000000000000004,-1,1,1.5,1,-1,2.1999999999999997,-3,6,1,3.1,4,1,-6.200000000000001,4,-3,1.6999999999999997,-5,-4,-8.2,-5,-1,-2.7000000000000006,14,0,2
10,-1,0.1999999999999993,3,2,0.40000000000000036,5,-1,1.9999999999999991,-4,-1,-3.4000000000000004,1,1,-2.1999999999999997,3,7,2,3.7,5,-1,-3.3999999999999995,-3,2,0.8999999999999995,-4,0,-6.199999999999998,-8,-1,6.499999999999998,-1,3,0
12,-1,-3.1,-4,-1,-0.6999999999999993,7,-2,-0.8999999999999995,4,1,2.9000000000000004,6,1,-3.5,8,1,1,8.099999999999998,14,0,3.5999999999999996,1,6,8.6,17,4,8.2,5,2,6.800000000000001,8,0,4
16,1,-1.3000000000000003,-7,-2,-0.40000000000000036,-5,-1,0.7000000000000002,-8,0,-4.8999999999999995,1,0,-2.5,-13,8,1,-0.1999999999999993,-3,-1,-7.300000000000001,-3,2,-3.4000000000000004,1,-1,-3.5,-5,1,-2.6999999999999993,-5,2,0
4,-2,-1.6999999999999993,-2,1,3.3999999999999995,3,0,-3.1,15,1,3.5,5,0,0.2999999999999998,-1,11,-1,1.3000000000000003,7,1,-2.3000000000000007,7,1,-3.4000000000000004,-1,-1,-2.9000000000000004,-6,-2,-6.800000000000001,-8,3,4
5,-1,2.1,11,1,7.300000000000001,3,0,1.0999999999999996,12,0,6.199999999999998,8,0,2.5,13,9,-1,3.3,12,-3,-6.1,2,1,-1.9999999999999991,4,0,-4.1,-2,0,-0.2999999999999998,1,0,0
18,1,-3.3,-12,-1,2.3000000000000007,-7,-6,-8.6,-17,0,4.8999999999999995,-1,-1,-4.4,-4,15,-4,-1.5999999999999996,-11,1,0.6999999999999993,-7,0,-1.0999999999999996,-12,-1,-1.5,-1,1,2.7000000000000006,-14,2,0
17,-1,-8.099999999999998,-14,-1,6.200000000000001,-4,-1,3.4000000000000004,1,-1,2.0,6,-1,2.6999999999999993,5,3,2,1.6999999999999993,2,0,-3.5999999999999996,-1,3,-1.6999999999999997,5,0,4.1,2,1,-6.499999999999998,1,1,0
2,4,1.5999999999999996,11,3,6.1,-2,1,-0.7000000000000002,8,1,3.4000000000000004,-1,1,4.4,4,14,1,-2.1,-11,-3,-2.8,-3,0,3.1,-15,1,-2.0,-6,-1,3.5,-8,2,0
1,4,5.9,11,1,8.099999999999998,14,0,3.5999999999999996,1,6,8.6,17,4,8.2,5,5,-1,2.8000000000000007,7,-2,-1.6999999999999993,-2,1,3.3999999999999995,3,0,-3.1,15,1,3.5,5,4,0
10,1,-2.8000000000000007,-7,-1,1.3000000000000003,7,1,-2.3000000000000007,7,1,-3.4000000000000004,-1,-1,-2.9000000000000004,-6,14,-2,-3.0999999999999996,-7,-2,-3.7,-5,3,2.8,3,-2,3.4000000000000004,-1,1,1.5,1,1,2
4,2,3.0999999999999996,7,1,3.1,4,1,-6.200000000000001,4,-3,1.6999999999999997,-5,-4,-8.2,-5,6,0,9.0,4,-1,2.1,11,1,7.300000000000001,3,0,1.0999999999999996,12,0,6.199999999999998,8,1,3
8,0,-9.0,-4,-1,3.3,12,-3,-6.1,2,1,-1.9999999999999991,4,0,-4.1,-2,13,2,3.7,-8,1,-1.3000000000000003,-7,-2,-0.40000000000000036,-5,-1,0.7000000000000002,-8,0,-4.8999999999999995,1,2,2
3,-1,-8.100000000000001,14,2,1.6999999999999993,2,0,-3.5999999999999996,-1,3,-1.6999999999999997,5,0,4.1,2,12,-4,-5.9,-11,-1,-3.1,-4,-1,-0.6999999999999993,7,-2,-0.8999999999999995,4,1,2.9000000000000004,6,1,3
9,-3,1.6000000000000005,3,2,3.7,5,-1,-3.3999999999999995,-3,2,0.8999999999999995,-4,0,-6.199999999999998,-8,15,1,8.100000000000001,-14,-1,-8.099999999999998,-14,-1,6.200000000000001,-4,-1,3.4000000000000004,1,-1,2.0,6,2,2
11,-2,-3.7,8,1,-0.1999999999999993,-3,-1,-7.300000000000001,-3,2,-3.4000000000000004,1,-1,-3.5,-5,2,2,1.7999999999999998,12,4,1.5999999999999996,11,3,6.1,-2,1,-0.7000000000000002,8,1,3.4000000000000004,-1,3,2
17,-2,-1.7999999999999998,-12,1,-2.1,-11,-3,-2.8,-3,0,3.1,-15,1,-2.0,-6,16,2,1.7000000000000006,-3,1,-3.3,-12,-1,2.3000000000000007,-7,-6,-8.6,-17,0,4.8999999999999995,-1,2,0
18,-2,-1.7000000000000006,3,-4,-1.5999999999999996,-11,1,0.6999999999999993,-7,0,-1.0999999999999996,-12,-1,-1.5,-1,7,3,-1.6000000000000005,-3,-1,0.1999999999999993,3,2,0.40000000000000036,5,-1,1.9999999999999991,-4,-1,-3.4000000000000004,1,0,1
14,0,-1.7000000000000002,-5,2,3.7,-8,1,-1.3000000000000003,-7,-2,-0.40000000000000036,-5,-1,0.7000000000000002,-8,18,-1,-2.1999999999999997,-11,-2,-1.7000000000000006,3,-4,-1.5999999999999996,-11,1,0.6999999999999993,-7,0,-1.0999999999999996,-12,1,4
6,1,2.1999999999999997,11,3,-1.6000000000000005,-3,-1,0.1999999999999993,3,2,0.40000000000000036,5,-1,1.9999999999999991,-4,15,2,0.09999999999999964,-1,-2,-1.7999999999999998,-12,1,-2.1,-11,-3,-2.8,-3,0,3.1,-15,3,1
13,1,1.4,-4,-2,-3.0999999999999996,-7,-2,-3.7,-5,3,2.8,3,-2,3.4000000000000004,-1,1,4,3.5999999999999988,4,4,5.9,11,1,8.099999999999998,14,0,3.5999999999999996,1,6,8.6,17,0,1
8,-4,-3.5999999999999988,-4,-1,2.8000000000000007,7,-2,-1.6999999999999993,-2,1,3.3999999999999995,3,0,-3.1,15,5,-2,-2.0,2,2,3.0999999999999996,7,1,3.1,4,1,-6.200000000000001,4,-3,1.6999999999999997,-5,4,3
4,2,2.0,-2,0,9.0,4,-1,2.1,11,1,7.300000000000001,3,0,1.0999999999999996,12,11,-1,-1.4,4,1,-2.8000000000000007,-7,-1,1.3000000000000003,7,1,-2.3000000000000007,7,1,-3.4000000000000004,-1,5,1
7,1,-1.8999999999999995,-9,-2,-3.7,8,1,-0.1999999999999993,-3,-1,-7.300000000000001,-3,2,-3.4000000000000004,1,9,0,1.7000000000000002,5,0,-9.0,-4,-1,3.3,12,-3,-6.1,2,1,-1.9999999999999991,4,4,1
17,-2,-0.09999999999999964,1,2,1.7000000000000006,-3,1,-3.3,-12,-1,2.3000000000000007,-7,-6,-8.6,-17,10,0,-2.8000000000000007,6,-3,1.6000000000000005,3,2,3.7,5,-1,-3.3999999999999995,-3,2,0.8999999999999995,-4,4,0
12,2,7.100000000000001,-9,-4,-5.9,-11,-1,-3.1,-4,-1,-0.6999999999999993,7,-2,-0.8999999999999995,4,16,0,2.8000000000000007,-6,1,8.100000000000001,-14,-1,-8.099999999999998,-14,-1,6.200000000000001,-4,-1,3.4000000000000004,1,2,0
2,-1,1.8999999999999995,9,2,1.7999999999999998,12,4,1.5999999999999996,11,3,6.1,-2,1,-0.7000000000000002,8,3,-2,-7.100000000000001,9,-1,-8.100000000000001,14,2,1.6999999999999993,2,0,-3.5999999999999996,-1,3,-1.6999999999999997,5,1,0
18,-2,4.2,-4,0,2.8000000000000007,-6,1,8.100000000000001,-14,-1,-8.099999999999998,-14,-1,6.200000000000001,-4,7,1,1.7999999999999998,-3,-4,-3.5999999999999988,-4,-1,2.8000000000000007,7,-2,-1.6999999999999993,-2,1,3.3999999999999995,3,1,0
1,1,3.7,12,4,3.5999999999999988,4,4,5.9,11,1,8.099999999999998,14,0,3.5999999999999996,1,3,4,7.8999999999999995,7,2,2.0,-2,0,9.0,4,-1,2.1,11,1,7.300000000000001,3,1,0
12,-4,-7.8999999999999995,-7,-1,-1.4,4,1,-2.8000000000000007,-7,-1,1.3000000000000003,7,1,-2.3000000000000007,7,4,2,2.3,9,1,2.1999999999999997,11,3,-1.6000000000000005,-3,-1,0.1999999999999993,3,2,0.40000000000000036,5,1,2
8,-1,-1.7999999999999998,3,-2,-2.0,2,2,3.0999999999999996,7,1,3.1,4,1,-6.200000000000001,4,2,1,6.799999999999999,1,-1,1.8999999999999995,9,2,1.7999999999999998,12,4,1.5999999999999996,11,3,6.1,-2,1,3
5,-1,-6.799999999999999,-1,-2,-7.100000000000001,9,-1,-8.100000000000001,14,2,1.6999999999999993,2,0,-3.5999999999999996,-1,13,-1,-3.7,-12,1,1.4,-4,-2,-3.0999999999999996,-7,-2,-3.7,-5,3,2.8,3,3,2
11,-4,-5.399999999999999,7,0,-2.8000000000000007,6,-3,1.6000000000000005,3,2,3.7,5,-1,-3.3999999999999995,-3,15,-3,-0.7000000000000011,4,0,-1.7000000000000002,-5,2,3.7,-8,1,-1.3000000000000003,-7,-2,-0.40000000000000036,-5,1,1
16,3,0.7000000000000011,-4,-1,-2.1999999999999997,-11,-2,-1.7000000000000006,3,-4,-1.5999999999999996,-11,1,0.6999999999999993,-7,6,3,-2.8000000000000007,2,1,-1.8999999999999995,-9,-2,-3.7,8,1,-0.1999999999999993,-3,-1,-7.300000000000001,-3,0,4
9,2,-4.2,4,2,7.100000000000001,-9,-4,-5.9,-11,-1,-3.1,-4,-1,-0.6999999999999993,7,14,4,5.399999999999999,-7,-2,-0.09999999999999964,1,2,1.7000000000000006,-3,1,-3.3,-12,-1,2.3000000000000007,-7,5,2
17,-2,-2.3,-9,2,0.09999999999999964,-1,-2,-1.7999999999999998,-12,1,-2.1,-11,-3,-2.8,-3,10,-3,2.8000000000000007,-2,0,1.7000000000000002,5,0,-9.0,-4,-1,3.3,12,-3,-6.1,2,2,1
8,-1,-5.6,11,1,1.7999999999999998,-3,-4,-3.5999999999999988,-4,-1,2.8000000000000007,7,-2,-1.6999999999999993,-2,7,3,7.199999999999999,5,2,-4.2,4,2,7.100000000000001,-9,-4,-5.9,-11,-1,-3.1,-4,3,2
3,1,1.5999999999999996,8,2,2.3,9,1,2.1999999999999997,11,3,-1.6000000000000005,-3,-1,0.1999999999999993,3,1,1,3.3,2,1,3.7,12,4,3.5999999999999988,4,4,5.9,11,1,8.099999999999998,14,0,4
16,0,-7.3,-4,-3,-0.7000000000000011,4,0,-1.7000000000000002,-5,2,3.7,-8,1,-1.3000000000000003,-7,13,1,1.7999999999999998,-7,-2,-2.3,-9,2,0.09999999999999964,-1,-2,-1.7999999999999998,-12,1,-2.1,-11,0,0
15,-1,-2.8000000000000007,-8,-1,-3.7,-12,1,1.4,-4,-2,-3.0999999999999996,-7,-2,-3.7,-5,14,1,5.6,-11,-2,4.2,-4,0,2.8000000000000007,-6,1,8.100000000000001,-14,-1,-8.099999999999998,-14,1,0
11,-1,-1.7999999999999998,7,-3,2.8000000000000007,-2,0,1.7000000000000002,5,0,-9.0,-4,-1,3.3,12,18,-4,-1.5,-10,3,0.7000000000000011,-4,-1,-2.1999999999999997,-11,-2,-1.7000000000000006,3,-4,-1.5999999999999996,-11,1,1
5,4,1.5,10,3,-2.8000000000000007,2,1,-1.8999999999999995,-9,-2,-3.7,8,1,-0.1999999999999993,-3,12,-1,-1.5999999999999996,-8,-4,-7.8999999999999995,-7,-1,-1.4,4,1,-2.8000000000000007,-7,-1,1.3000000000000003,7,1,2
17,-3,-7.199999999999999,-5,4,5.399999999999999,-7,-2,-0.09999999999999964,1,2,1.7000000000000006,-3,1,-3.3,-12,9,-2,0.5000000000000018,-6,-1,-1.7999999999999998,3,-2,-2.0,2,2,3.0999999999999996,7,1,3.1,4,3,3
4,-1,-3.3,-2,4,7.8999999999999995,7,2,2.0,-2,0,9.0,4,-1,2.1,11,6,1,2.8000000000000007,8,-1,-6.799999999999999,-1,-2,-7.100000000000001,9,-1,-8.100000000000001,14,2,1.6999999999999993,2,1,1
2,2,-0.5000000000000018,6,1,6.799999999999999,1,-1,1.8999999999999995,9,2,1.7999999999999998,12,4,1.5999999999999996,11,10,0,7.3,4,-4,-5.399999999999999,7,0,-2.8000000000000007,6,-3,1.6000000000000005,3,2,3.7,5,1,1
1,4,7.6,2,1,3.3,2,1,3.7,12,4,3.5999999999999988,4,4,5.9,11,15,0,1.5,-3,0,-7.3,-4,-3,-0.7000000000000011,4,0,-1.7000000000000002,-5,2,3.7,-8,2,0
11,1,-1.5,-7,-1,-1.5999999999999996,-8,-4,-7.8999999999999995,-7,-1,-1.4,4,1,-2.8000000000000007,-7,12,0,3.7,7,-1,-1.7999999999999998,7,-3,2.8000000000000007,-2,0,1.7000000000000002,5,0,-9.0,-4,0,0
14,0,-1.5,3,1,1.7999999999999998,-7,-2,-2.3,-9,2,0.09999999999999964,-1,-2,-1.7999999999999998,-12,18,0,-3.7,-7,-4,-1.5,-10,3,0.7000000000000011,-4,-1,-2.1999999999999997,-11,-2,-1.7000000000000006,3,0,1
9,0,-1.4000000000000004,8,-2,0.5000000000000018,-6,-1,-1.7999999999999998,3,-2,-2.0,2,2,3.0999999999999996,7,5,-4,-7.6,-2,1,1.5999999999999996,8,2,2.3,9,1,2.1999999999999997,11,3,-1.6000000000000005,-3,2,0
16,-1,5.299999999999999,1,1,5.6,-11,-2,4.2,-4,0,2.8000000000000007,-6,1,8.100000000000001,-14,2,0,7.5,8,2,-0.5000000000000018,6,1,6.799999999999999,1,-1,1.8999999999999995,9,2,1.7999999999999998,12,2,2
8,-1,0.09999999999999964,1,3,7.199999999999999,5,2,-4.2,4,2,7.100000000000001,-9,-4,-5.9,-11,13,1,-5.299999999999999,-1,-1,-2.8000000000000007,-8,-1,-3.7,-12,1,1.4,-4,-2,-3.0999999999999996,-7,4,4
7,1,-0.09999999999999964,-1,-1,-5.6,11,1,1.7999999999999998,-3,-4,-3.5999999999999988,-4,-1,2.8000000000000007,7,3,0,3.3000000000000007,2,-1,-3.3,-2,4,7.8999999999999995,7,2,2.0,-2,0,9.0,4,0,1
4,0,-3.3000000000000007,-2,1,2.8000000000000007,8,-1,-6.799999999999999,-1,-2,-7.100000000000001,9,-1,-8.100000000000001,14,17,0,1.4000000000000004,-8,-3,-7.199999999999999,-5,4,5.399999999999999,-7,-2,-0.09999999999999964,1,2,1.7000000000000006,-3,4,1
